time,cycles,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
4.075225612,818127,0,0,0,0,0,27740,37,13
4.076519027,328086,0,0,0,0,0,3856,72,109
4.07781387,536947,0,0,0,0,0,23119,40,106
4.079139418,0,0,0,0,0,0,0,0,0
4.080392184,479940,0,0,0,0,0,8475,94,156
4.081697406,429973,0,0,0,0,0,23097,31,80
4.083015371,817197,0,0,0,0,0,24149,28,6
4.084262795,601945,0,0,0,0,0,10482,116,188
4.085550502,453136,0,0,0,0,0,22988,27,74
4.08688761,723153,0,0,0,0,0,23737,23,4
4.088138654,808751,21080,1451799,0,0,0,17727,42,16
4.089445666,374731,12451,589092,0,0,0,0,79,114
4.090765355,559846,23969,825617,0,0,0,0,44,102
4.091974574,0,0,0,0,0,0,0,0,0
4.093204803,264899,3566,445952,0,0,0,0,78,104
4.0945064,609202,24154,942247,0,0,0,0,44,107
4.095788856,818799,26761,1381178,48592,0,0,0,32,9
4.097099551,507887,7584,857111,16960,0,0,0,0,138
4.098369678,391501,23001,557517,18608,0,0,0,0,88
4.099695921,811300,24325,1356796,15478,0,0,0,0,5
4.100972982,683010,8245,1156772,18377,0,0,0,0,152
4.10223745,362205,22908,501271,18584,0,0,0,0,82
4.103507859,668635,23794,1113547,14939,0,0,0,0,3
4.104806242,0,0,0,0,0,0,0,0,0
4.106013255,120602,3113,169287,9560,0,0,0,0,101
4.107364859,759651,24596,1218813,20154,0,0,0,0,121
4.108658284,850561,27031,1388038,32580,0,0,0,0,227
4.110005726,483529,8857,784519,13229,0,0,0,0,8
4.111319222,393634,21317,616355,13932,0,0,0,0,108
4.11261373,850005,27305,1381463,21052,4255,0,0,0,0
4.11395442,695388,8254,1262967,13811,2745,0,0,0,0
4.115242038,323875,23618,459353,17789,4456,0,0,0,0
4.116574241,711570,24999,1059773,20573,4424,16798,0,0,0
4.117871724,0,27099,1385110,26144,5870,22709,0,0,0
4.119162784,0,0,0,0,0,0,0,0,0
4.120412233,0,0,0,0,0,0,0,0,0
4.121690288,0,26475,1379690,28178,6358,24128,0,0,0
4.122997413,0,7238,723076,16817,3745,14304,0,0,0
4.12437365,0,3163,701455,22909,6760,13475,40779,0,0
4.125690917,0,0,1341884,19045,4676,21032,24536,0,0
4.12698981,0,0,1319661,18612,5251,21554,24511,0,0
4.128270354,0,0,432009,13413,1638,7988,6278,0,0
4.129579008,0,0,1019269,19827,4316,16170,24045,0,0
4.130860351,0,0,1379361,22757,5266,21770,26386,0,0
4.132119031,0,0,0,0,0,0,0,0,0
4.133373112,0,0,0,0,0,0,0,0,0
4.134622613,0,0,1391383,28250,5073,22820,27951,0,0
4.135947048,0,0,597043,12301,1309,10819,5296,0,0
4.137255522,0,0,791349,20068,3981,12938,22749,0,0
4.1385566,0,0,1385687,28299,5003,22774,27220,0,0
4.139843918,0,0,885744,15863,2546,16484,9370,0,0
4.141177056,0,0,0,19885,3870,10761,22153,0,0
4.142525615,0,0,0,20178,3711,18837,24233,0,0
4.143822723,0,0,0,21364,4815,21688,26602,28,0
4.145143067,0,0,0,0,0,0,0,0,0
4.14639528,0,0,0,0,0,0,0,0,0
4.147643455,0,0,0,0,3302,23015,27479,101,356
4.148946143,0,0,0,0,0,12135,7392,92,132
4.150303846,0,0,0,0,0,12111,23184,28,89
4.151611492,0,0,0,0,0,21014,24775,23,4
4.152882443,0,0,0,0,0,18276,8117,89,139
4.15417929,0,0,0,0,0,10142,22070,31,80
4.155508979,0,0,0,0,0,16693,24259,21,4
4.156777098,0,0,0,0,0,23299,28021,101,225
4.158061519,0,0,0,0,0,0,0,0,0
4.159320336,0,0,0,0,0,0,0,0,0
4.160587774,0,0,0,0,0,23108,27323,115,229
4.16186229,0,0,0,0,0,11089,7282,89,131
4.163157981,0,0,0,0,0,12114,20283,16,87
4.164432067,851517,0,0,0,0,21072,27710,104,231
4.16573114,566637,0,0,0,0,0,7856,89,141
4.167030638,382416,0,0,0,0,0,23628,27,83
4.16832974,767290,36563,1234186,0,0,0,8815,27,26
4.169616093,750605,10207,1297979,0,0,0,0,97,166
4.170984671,116002,17375,89283,0,0,0,0,4,45
4.172244644,0,0,0,0,0,0,0,0,0
4.173496567,800076,20368,1362435,0,0,0,0,101,211
4.174816372,388461,10345,626115,0,0,0,0,86,127
4.176078793,497936,23862,781063,0,0,0,0,18,92
4.177383285,846494,26428,1379496,0,0,0,0,104,207
4.178663959,484682,7518,815635,0,0,0,0,92,139
4.179999282,404374,21903,582403,0,0,0,0,92,170
4.181315779,900961,26208,1379106,0,0,0,0,32,122
4.182614794,708800,8326,1205138,0,0,0,0,101,151
4.183949795,183484,19560,183825,0,0,0,0,16,74
4.185275047,0,0,0,0,0,0,0,0,0
4.186544676,898490,26545,1380020,0,0,0,0,100,203
4.187920093,466099,8808,719375,16285,0,0,0,0,26
4.189242814,425626,21226,684769,15395,0,0,0,0,100
4.190592632,877257,26262,1374934,24628,0,0,0,0,120
4.191892183,735491,9611,1262316,17089,2116,0,0,0,7
4.193210377,387742,22958,550618,19319,3996,0,0,0,0
4.194592479,635951,23695,965946,19755,3581,0,0,0,0
4.195895295,842234,27529,1387380,22210,4904,21564,0,0,0
4.197198751,0,0,0,0,0,0,0,0,0
4.198457346,0,0,0,0,0,0,0,0,0
4.19970965,0,17015,1395168,25710,5114,22669,149736,0,0
4.200998943,0,0,891168,15006,2506,15350,8267,0,0
4.202323412,0,0,555839,15652,3851,9862,23003,0,0
4.20363461,0,0,1325458,15926,3758,19990,23859,0,0
4.204942814,0,0,1313160,22630,4912,22143,19993,0,0
4.206258213,0,0,675915,15620,1348,11359,12427,0,0
4.207566105,0,0,781895,13988,3548,11976,22428,0,0
4.208850522,0,0,1392531,32651,5054,23474,28448,0,0
4.210210549,0,0,0,0,0,0,0,0,0
4.211511708,0,0,0,0,19,361,1326,0,0
4.212825456,0,0,1387085,32402,4864,23397,26500,0,0
4.214112446,0,0,1274692,15875,2759,19978,12853,0,0
4.215433263,0,0,395802,14448,3541,8103,19640,0,0
4.216775333,0,0,0,19987,3694,17204,24329,0,0
4.218063292,0,0,0,0,0,0,0,0,0
4.21932455,0,0,0,0,0,0,0,0,0
4.220576975,0,0,0,0,0,0,0,0,0
4.221860111,0,0,0,0,0,0,0,0,0
4.223118476,0,0,0,0,0,0,0,0,0
4.224381644,0,0,0,0,0,0,0,0,0
4.225638216,0,0,0,16199,2467,12410,7643,0,0
4.226995738,0,0,0,19648,3725,13395,24361,0,0
4.228324347,0,0,0,13563,3720,21626,25265,31,0
4.229618435,0,0,0,0,0,0,0,0,0
4.230872169,0,0,0,0,1219,5979,3535,74,0
4.232128783,0,0,0,0,1953,17826,24450,40,226
4.233446945,0,0,0,0,0,22333,26597,105,212
4.234725737,0,0,0,0,0,10612,7304,27,8
4.235984263,0,0,0,0,0,11674,20463,14,6
4.237262024,0,0,0,0,0,22628,26437,99,204
4.238560777,0,0,0,0,0,14725,7790,23,11
4.239861455,0,0,0,0,0,10125,24445,87,128
4.241241107,0,0,0,0,0,21208,24074,45,110
4.242528061,0,0,0,0,0,0,0,0,0
4.243800387,0,0,0,0,0,5941,3419,77,127
4.245079938,0,0,0,0,0,17905,25151,38,106
4.246358585,0,0,0,0,0,21855,26392,100,203
4.247637674,361875,0,0,0,0,10490,7549,29,14
4.248946305,479608,0,0,0,0,0,21222,18,21
4.250245826,867709,0,0,0,0,0,26740,106,216
4.251524668,622887,4088,878645,0,0,0,9927,26,15
4.252837896,403598,23080,582416,0,0,0,0,84,110
4.254199604,696115,24453,1114697,0,0,0,0,35,109
4.255469378,0,0,0,0,0,0,0,0,0
4.256811863,327939,3772,578227,0,0,0,0,78,128
4.258191777,565382,25588,821144,0,0,0,0,45,91
4.259509326,804515,25331,1370822,0,0,0,0,23,4
4.260809267,654662,8040,1132873,0,0,0,0,89,139
4.262071827,360607,22926,503088,0,0,0,0,30,84
4.263422901,678662,23803,1134580,0,0,0,0,20,5
4.264704907,847994,28086,1390798,0,0,0,0,105,234
4.26605867,498499,8488,865052,0,0,0,0,25,15
4.267346339,337669,19453,522158,0,0,0,0,14,3
4.268665295,0,0,0,0,0,0,0,0,0
4.269895384,502766,7508,807747,0,0,0,0,94,134
4.271201268,461863,23141,631634,0,0,0,0,24,86
4.272542134,836872,26197,1344625,26337,0,0,0,6,23
4.273800616,763897,11212,1303384,21148,0,0,0,0,162
4.27509373,406729,20044,553812,15196,0,0,0,0,54
4.27640874,595462,23724,914478,19159,4498,0,0,0,10
4.27767442,849835,27120,1385118,28612,5483,0,0,0,0
4.278893635,418289,7356,711696,14328,2539,0,0,0,0
4.280159809,430574,19696,670800,12277,2612,0,0,0,0
4.281443458,0,0,0,0,0,0,0,0,0
4.282692681,497114,7541,824631,16361,3383,0,0,0,0
4.283968831,402425,21484,572318,19236,4886,0,0,0,0
4.285301488,872382,25695,1373349,25418,5017,0,0,0,0
4.286524957,685774,8159,1199965,16148,3639,0,0,0,0
4.287800843,375782,23599,463584,19367,4756,0,0,0,0
4.289177687,738566,24856,1118979,23445,4411,0,0,0,0
4.290383329,837263,27060,1384783,24741,5275,0,0,0,0
4.291589983,317229,3911,563574,9041,1336,9777,0,0,0
4.292900276,0,24331,825620,19846,3887,13597,0,0,0
4.294199413,0,0,0,0,0,0,0,0,0
4.295416938,0,4040,600704,10807,1406,10629,4638,0,0
4.296770924,0,0,797969,26760,5274,15240,26968,0,0
4.298099624,0,0,1378701,26930,4590,22267,24580,0,0
4.299331624,0,0,1148590,15414,2843,18379,8501,0,0
4.300624835,0,0,432689,20420,5128,10731,23050,0,0
4.301950238,0,0,0,22270,4765,17846,24142,0,0
4.303147332,0,0,0,24797,5228,22230,26740,0,0
4.304374875,0,0,0,8691,1534,7474,3820,0,0
4.305645633,0,0,0,18113,3993,15361,23462,0,0
4.306864642,0,0,0,0,0,0,0,0,0
4.308014243,0,0,0,0,0,0,0,0,0
4.309194611,0,0,0,0,0,0,0,0,0
4.310355725,0,0,0,0,0,0,0,0,0
4.31153545,0,0,0,0,0,0,0,0,0
4.312728717,0,0,0,0,0,0,0,0,0
4.313897227,0,0,0,0,0,0,0,0,0
4.315065093,0,0,0,0,0,0,0,0,0
4.316223622,0,0,0,0,0,0,0,0,0
4.317426677,0,0,0,0,0,0,0,0,0
4.31860689,0,0,0,0,0,0,0,0,0
4.319783043,0,0,0,0,0,0,0,0,0
4.320997959,0,0,0,0,0,0,0,0,0
4.322185241,0,0,0,0,0,0,0,0,0
4.32337301,0,0,0,0,0,0,0,0,0
4.324566389,0,0,0,0,0,0,0,0,0
4.325770332,0,0,0,0,0,0,0,0,0
4.326973997,0,0,0,0,0,0,0,0,0
4.328139849,0,0,0,0,0,0,0,0,0
4.329322342,0,0,0,0,0,0,0,0,0
4.330468611,0,0,0,0,0,0,0,0,0
4.331631994,0,0,0,0,0,0,0,0,0
4.332784202,0,0,0,0,0,0,0,0,0
4.333965127,0,0,0,0,0,0,0,0,0
4.335145765,0,0,0,0,0,0,0,0,0
4.336338198,0,0,0,0,0,0,0,0,0
4.337505288,0,0,0,9155,5284,6810,3672,0,0
4.338758632,0,0,0,31031,10266,30060,30132,0,0
4.339988274,0,0,0,10818,2999,8985,19462,0,0
4.341213476,0,0,0,0,0,0,0,0,0
4.342394703,0,0,0,0,0,0,0,0,0
4.343601435,0,0,0,0,0,0,0,0,0
4.344795797,0,0,0,0,0,0,0,0,0
4.346022998,0,0,0,0,0,0,0,0,0
4.34729091,0,0,0,0,0,0,0,0,0
4.348538816,0,0,0,0,0,0,0,0,0
4.349790465,0,0,0,0,0,0,0,0,0
4.351006905,0,0,0,0,0,0,0,0,0
4.352279808,0,0,0,0,0,0,0,0,0
4.353535856,0,0,0,0,0,0,0,0,0
4.354790796,0,0,0,0,0,0,0,0,0
4.35600817,0,0,0,0,0,0,0,0,0
4.357257368,0,0,0,0,0,0,0,0,0
4.35855843,0,0,0,0,0,0,0,0,0
4.359849463,0,0,0,0,0,0,0,0,0
4.361127995,0,0,0,0,0,0,0,0,0
4.362501737,0,0,0,0,0,0,0,0,0
4.363917336,0,0,0,0,0,0,0,0,0
4.365190599,0,0,0,0,0,0,0,0,0
4.366438441,0,0,0,0,0,0,0,0,0
4.367658385,0,0,0,20071,9607,13592,7746,31,0
4.369003333,0,0,0,0,8877,15387,24092,93,0
4.370339217,0,0,0,0,4730,20976,24586,36,0
4.371547138,0,0,0,0,3519,21385,16126,95,178
4.372823295,0,0,0,0,0,10269,14526,80,145
4.374130393,0,0,0,0,0,15877,24912,36,109
4.375373378,0,0,0,0,0,0,0,0,0
4.376571429,0,0,0,0,0,7139,3540,73,104
4.377898657,0,0,0,0,0,16474,23318,39,108
4.379136989,0,0,0,0,0,22791,27213,100,203
4.380391846,0,0,0,0,0,11595,7305,87,128
4.38175884,0,0,0,0,0,13225,22237,93,177
4.383092097,0,0,0,0,0,22085,24935,39,119
4.384406197,0,0,0,0,0,19930,9205,105,168
4.385743903,0,0,0,0,0,12284,22255,85,173
4.387046361,0,0,0,0,0,15202,24020,36,107
4.38829387,0,0,0,0,0,0,0,0,0
4.389546765,0,0,0,0,0,9510,3833,73,108
4.390894219,0,0,0,0,0,13766,22974,35,104
4.392149855,847968,0,0,0,0,22582,29150,34,22
4.393428779,520437,0,0,0,0,0,7713,88,135
4.394729859,395749,0,0,0,0,0,22162,33,85
4.395976369,784347,75368,1107312,0,0,0,7338,23,9
4.397295727,743129,8698,1285049,0,0,0,0,102,158
4.398609547,431544,21950,650433,0,0,0,0,22,69
4.399938602,526664,24059,834733,0,0,0,0,23,4
4.401228424,0,0,0,0,0,0,0,0,0
4.402497902,437904,7357,715133,0,0,0,0,90,133
4.403805661,435946,19628,667091,0,0,0,0,14,119
4.405140402,871609,28360,1391965,0,0,0,0,97,186
4.406418249,700424,8237,1251303,0,0,0,0,95,148
4.407755128,340214,22795,472080,0,0,0,0,80,173
4.409153828,688086,25344,1058060,0,0,0,0,43,125
4.410441575,823842,26371,1379214,0,0,0,0,28,9
4.411734352,514471,7919,899899,12900,0,0,0,37,10
4.41307626,339234,21226,496259,11224,0,0,0,0,5
4.414383759,0,0,0,0,0,0,0,0,0
4.415630921,670519,9923,1099575,20103,769,0,0,0,206
4.41692028,454817,23112,593136,24518,4968,0,0,0,0
4.41827811,685724,24482,1093139,19406,3970,0,0,0,0
4.419581128,0,0,0,0,0,0,0,0,0
4.420833632,0,0,0,0,0,0,0,0,0
4.422087001,0,0,0,0,0,0,0,0,0
4.42333851,0,0,0,0,0,0,0,0,0
4.424608685,0,0,0,0,0,0,0,0,0
4.425864126,0,0,0,0,0,0,0,0,0
4.427075672,0,0,0,0,0,0,0,0,0
4.428349614,0,0,0,0,0,0,0,0,0
4.429612437,0,0,0,0,0,0,0,0,0
4.430906039,0,0,0,0,0,0,0,0,0
4.432112401,0,0,0,0,0,0,0,0,0
4.433365066,0,0,0,0,0,0,0,0,0
4.43463757,0,0,0,0,0,0,0,0,0
4.435898912,0,0,0,0,0,0,0,0,0
4.437164022,0,0,0,0,0,0,0,0,0
4.438416396,0,0,0,0,0,0,0,0,0
4.439672737,0,0,0,0,0,0,0,0,0
4.440976339,542248,8335,729727,19956,9279,0,0,0,0
4.442350378,1082059,28041,1583567,31210,9867,0,0,0,0
4.443610012,361400,20129,467671,10740,3402,0,0,0,0
4.444893154,0,0,0,0,0,0,0,0,0
4.446159847,852158,26329,1379024,26837,11175,0,0,0,0
4.447478335,818758,27202,1385537,22330,7644,0,0,0,0
4.448775932,851798,27733,1386884,26333,8280,0,0,0,0
4.450075507,728331,8230,1254611,18883,4891,0,0,0,0
4.451398151,903554,28037,1400017,26848,7967,19216,0,0,0
4.452749348,0,26702,1256714,26527,8308,21615,0,0,0
4.454091069,0,28324,1226481,31485,9974,23088,0,0,0
4.455439685,0,29299,1309678,29433,9581,22461,7986,0,0
4.45674376,0,0,491574,9572,3779,7665,18939,0,0
4.458135744,0,0,2993,3575,2848,1378,2375,0,0
4.459534661,0,0,1392328,31988,15326,25038,28522,0,0
4.460911135,0,0,1393149,32991,10150,24748,28501,0,0
4.46230349,0,0,1381613,32373,10052,26128,25885,0,0
4.463703237,0,0,1383446,25020,12132,23463,25024,0,0
4.4651258,0,0,1365728,30656,11473,23818,26385,0,0
4.46646623,0,0,1393134,30532,9278,16646,25051,0,0
4.467760175,0,0,1346724,16542,6868,14008,22313,0,0
4.469045215,0,0,1388098,29620,17525,18758,28000,0,0
4.470368665,0,0,0,0,0,0,0,0,0
4.471524068,0,0,957956,18229,10258,9233,8308,0,0
4.472721619,0,0,0,22968,9672,9032,24036,0,0
4.473913029,0,0,0,21431,7159,9179,24884,0,0
4.475134072,0,0,0,25488,13172,12475,25627,0,0
4.476375933,0,0,0,41629,16169,13548,30079,124,0
4.477568087,0,0,0,0,14313,11732,28226,105,0
4.478723986,0,0,0,0,11679,11118,26608,106,0
4.479898387,0,0,0,0,9997,10347,9696,96,0
4.481114714,0,0,0,0,12127,7493,20325,86,0
4.482452919,0,0,0,0,12788,8075,21680,41,0
4.483749709,0,0,0,0,0,0,0,0,0
4.484965732,0,0,0,0,17612,13862,24247,108,0
4.486234926,0,0,0,0,17430,11409,25825,104,0
4.487392579,0,0,0,0,8514,7183,24213,40,0
4.48852685,0,0,0,0,2690,3081,3899,74,0
4.489663672,0,0,0,0,5908,4557,21746,47,0
4.490799007,0,0,0,0,6957,7357,24211,92,0
4.491884123,0,0,0,0,4092,6783,25349,34,27
4.493008482,0,0,0,0,0,7127,24207,99,208
4.494135752,0,0,0,0,0,3564,6971,95,128
4.495269002,0,0,0,0,0,3879,19553,13,105
4.496408162,0,0,0,0,0,0,0,0,0
4.497563065,0,0,0,0,0,5465,7802,90,136
4.498708555,0,0,0,0,0,2643,17161,12,98
4.499884572,0,0,0,0,0,7378,27054,96,236
4.501021722,0,0,0,0,0,7669,24164,97,210
4.502140418,0,0,0,0,0,7077,25230,31,30
4.503261275,0,0,0,0,0,8246,24292,31,4
4.504393746,0,0,0,0,0,2553,3553,77,101
4.505550502,0,0,0,0,0,5447,22018,39,108
4.506693251,0,0,0,0,0,7356,24191,33,9
4.507828349,906540,0,0,0,0,9465,25365,37,7
4.509012388,0,0,0,0,0,0,0,0,0
4.510325201,0,0,0,0,0,0,0,0,0
4.511579377,1433285,0,0,0,0,0,24407,101,216
4.512731922,911888,0,0,0,0,0,26435,54,44
4.513883458,908689,0,0,0,0,0,24691,43,37
4.51508126,1226427,0,0,0,0,0,25232,99,213
4.516459421,1451527,0,0,0,0,0,23165,97,211
4.517775123,1264859,0,0,0,0,0,26457,108,207
4.518924678,455946,0,0,0,0,0,7604,18,10
4.520059315,380545,0,0,0,0,0,17858,12,8
4.521188412,860342,0,0,0,0,0,25080,104,202
4.522310696,0,0,0,0,0,0,0,0,0
4.523431134,0,0,0,0,0,0,0,0,0
4.524578422,895845,0,0,0,0,0,24216,38,15
4.525731435,886126,0,0,0,0,0,25341,107,223
4.526873666,877171,0,0,0,0,0,25651,43,35
4.527995553,884365,0,0,0,0,0,24791,34,66
4.529171218,342044,0,0,0,0,0,5259,75,104
4.530334638,708215,0,0,0,0,0,21140,30,121
4.531497179,932222,0,0,0,0,0,25177,99,209
4.532662993,1512980,0,0,0,0,0,26470,94,198
4.533963561,1379144,0,0,0,0,0,27072,33,26
4.535117195,0,0,0,0,0,0,0,0,0
4.536274991,0,0,0,0,0,0,0,0,0
4.537451655,978801,0,0,0,0,0,24304,102,216
4.538758679,1318457,0,0,0,0,0,25138,35,6
4.539968854,1275336,24114,1656026,0,0,0,9209,55,38
4.541145251,754138,9577,1286028,0,0,0,0,30,5
4.542257252,1832227,123310,1402139,0,0,0,0,682,843
4.543421401,3242663,344459,1579852,220034,0,0,0,1963,1859
4.544599156,3291463,1258048,5897997,137197,0,0,0,0,1064
4.545777795,3308235,1428804,6801773,115947,0,0,0,0,536
4.546895993,3234335,1376563,6552728,112337,0,0,0,0,529
4.548018872,3222264,1259437,5985570,106514,21338,0,0,0,578
4.549180204,3176035,737039,3393263,218856,61038,0,0,0,0
4.550355333,3211233,483421,2131774,400519,25936,0,0,0,0
4.551530156,3390846,559594,2447023,423953,11817,26687,0,0,0
4.552706605,0,534623,2345511,409828,24808,28467,0,0,0
4.554035054,0,469188,2056933,335379,28058,33899,0,0,0
4.555453803,0,405402,1755032,282508,33940,31716,338647,0,0
4.556691931,0,0,1935051,351700,41053,27070,440287,0,0
4.557903962,0,0,2426609,414312,22572,29265,557024,0,0
4.559219009,0,0,2116968,353739,39036,32881,479647,0,0
4.560578001,0,0,902112,147301,53948,31386,176329,0,0
4.561920162,0,0,0,316826,41324,28806,396020,0,0
4.563069123,0,0,0,392328,11624,27598,524503,0,0
4.564232923,0,0,0,388713,18997,27699,506957,1995,0
4.56541416,0,0,0,0,15468,27994,528393,2058,0
4.566623914,0,0,0,0,27653,29366,535879,1988,0
4.56797976,0,0,0,0,41573,34423,482672,1871,558
4.569429294,0,0,0,0,0,31614,308899,1300,582
4.570663494,0,0,0,0,0,27267,464635,1970,857
4.571898109,3148886,0,0,0,0,30056,507690,1971,751
4.573225564,3459727,0,0,0,0,0,500564,1845,674
4.574692141,3790111,0,0,0,0,0,383877,1456,545
4.575943728,3030801,512343,2229465,0,0,0,385889,1917,811
4.577123454,3057281,509828,2237572,0,0,0,0,1950,763
4.578325621,3191502,542008,2378629,0,0,0,0,1886,731
4.579488793,3101518,519175,2276231,345326,0,0,0,1987,677
4.580656377,3154711,530158,2321802,402047,0,0,0,0,742
4.581818412,3250387,548429,2405546,416182,0,0,0,0,731
4.583007418,3199698,531894,2330407,400024,0,0,0,0,676
4.58415795,3169229,523740,2305664,408230,12488,0,0,0,1029
4.585360571,3142505,516844,2264886,405623,14167,0,0,0,0
4.586629632,3589723,535056,2361977,394021,22814,0,0,0,0
4.588050665,3943513,407160,1771458,283381,30678,33444,0,0,0
4.589353271,0,505622,2222858,390854,28069,27374,0,0,0
4.590569106,0,563830,2467450,426101,20793,29160,0,0,0
4.591830418,0,608085,2510407,423556,23805,32934,495481,0,0
4.593243712,0,0,1494114,254911,51968,32482,332517,0,0
4.594665567,0,0,1165663,209880,54603,30568,263063,0,0
4.595854728,0,0,2383204,411425,12829,28539,541272,0,0
4.597018049,0,0,0,395575,12729,27667,531855,0,0
4.598174432,0,0,0,371615,23320,28120,502497,0,0
4.599513653,0,0,0,306353,27201,32802,412111,907,0
4.600911559,0,0,0,0,40765,29543,321259,1393,0
4.602069136,0,0,0,0,23079,27720,494384,1841,0
4.603279729,0,0,0,0,26787,29313,512750,1827,0
4.604559228,0,0,0,0,35049,30936,520094,1816,625
4.605868573,0,0,0,0,0,31214,383507,1343,462
4.607148826,0,0,0,0,0,28407,349123,1463,582
4.608356457,3111536,0,0,0,0,28648,524735,1920,734
4.609533957,3052655,0,0,0,0,0,527981,1820,671
4.610689849,2999560,0,0,0,0,0,498538,1934,827
4.611820764,2935923,510801,2239763,0,0,0,502429,1842,608
4.612995962,3167896,543208,2379083,0,0,0,0,1999,692
4.614162706,3199788,550146,2408421,0,0,0,0,1931,676
4.615328425,3257760,558266,2446940,0,0,0,0,1987,747
4.616456387,3101852,513250,2246244,393566,0,0,0,2264,782
4.617596689,3110902,516256,2270188,402206,0,0,0,0,886
4.61873359,3123886,506656,2218030,395139,0,0,0,0,880
4.619974535,3562813,499741,2209281,373557,17451,0,0,0,863
4.62127812,3552604,490432,2135718,359636,32410,0,0,0,0
4.622463663,3427810,571963,2500172,426303,17683,0,0,0,0
4.623635035,3304293,555523,2431150,415917,12687,27181,0,0,0
4.624793161,0,537035,2360857,404309,21245,27483,0,0,0
4.625994811,0,555245,2426528,408757,21464,29846,0,0,0
4.627357199,0,252456,1100775,184796,49880,32338,151963,0,0
4.628746128,0,107658,1454951,266257,50808,30225,332848,0,0
4.629954843,0,0,2481012,426144,14481,28950,566074,0,0
4.631113452,0,0,2358924,404434,17030,27923,540654,0,0
4.632328117,0,0,1874805,162322,37060,29817,226582,0,0
4.633746345,0,0,0,125665,63936,30478,139066,0,0
4.634963222,0,0,0,277452,65709,28903,370768,0,0
4.636206231,0,0,0,308690,67517,29206,381340,1835,0
4.637511687,0,0,0,0,66053,31609,356924,1692,0
4.638822156,0,0,0,0,59821,31719,149668,857,0
4.640220859,0,0,0,0,56234,32732,117357,672,462
4.641510493,0,0,0,0,0,27395,315464,1759,1043
4.642702546,0,0,0,0,0,28741,377751,1859,1563
4.643907297,2830667,0,0,0,0,28620,421800,1901,1372
4.645102288,2862738,0,0,0,0,0,402290,1962,1782
4.646284435,2828300,0,0,0,0,0,449347,2021,1352
4.647458393,2782205,322145,1445784,0,0,0,422186,1986,1633
4.648607207,2870840,442740,1978036,0,0,0,0,2064,1410
4.649800019,2970132,440058,1983484,0,0,0,0,1995,1608
4.650981361,2990383,450946,2034148,0,0,0,0,2088,1867
4.652132372,2959658,440295,1961309,336389,0,0,0,2310,1557
4.653302545,3014753,418692,1886756,316468,0,0,0,0,1803
4.654470285,3149886,455621,2039772,345875,0,0,0,0,1576
4.655648004,3136832,427931,1920872,329318,19435,0,0,0,1897
4.656872681,3193463,230079,1023858,234495,41784,0,0,0,0
4.658121064,3404963,170647,777133,157896,50488,0,0,0,0
4.659520558,3516961,158729,706166,128608,61205,26090,0,0,0
4.660713803,0,387229,1729404,304227,52827,28248,0,0,0
4.661932494,0,313674,1419392,271159,44797,29361,0,0,0
4.66317433,0,318370,1426362,268218,59409,29913,0,0,0
4.66443553,0,344993,1074151,213773,59032,30525,217062,0,0
4.66580515,0,0,917948,167075,88475,33288,204704,0,0
4.667165349,0,0,1445715,248255,60339,31050,325362,0,0
4.668351015,0,0,1660023,299172,33172,27948,379612,0,0
4.669517193,0,0,0,339313,8265,27602,437580,0,0
4.670672427,0,0,0,334534,12725,27718,436514,0,0
4.671802938,0,0,0,348535,6046,26979,415964,2253,0
4.672969108,0,0,0,0,16090,27727,440402,2208,0
4.674138854,0,0,0,0,26766,28096,429958,2267,0
4.67529938,0,0,0,0,9301,27782,475599,2202,0
4.676422249,0,0,0,0,18197,26408,416590,2098,2026
4.677593357,0,0,0,0,0,28070,486434,2541,1933
4.678747621,0,0,0,0,0,27368,475717,2293,1802
4.6798995,3173309,0,0,0,0,27704,480198,2474,2031
4.68105767,3237930,0,0,0,0,0,489734,2354,1920
4.682282712,3455571,0,0,0,0,0,354636,2049,2176
4.683711623,3960815,109572,479030,0,0,0,133786,926,819
4.685112487,3730039,274887,1236111,0,0,0,0,1718,1460
4.686300854,3047274,353847,1590370,0,0,0,0,2061,2080
4.687515701,3119106,373153,1664059,288852,0,0,0,2268,2123
4.688732608,3160230,352334,1595923,285682,0,0,0,0,1660
4.690056602,3457310,206878,916816,156854,0,0,0,0,731
4.691399796,3396265,161000,723306,134486,63388,0,0,0,767
4.692785496,3413020,334679,1510566,272633,71447,0,0,0,0
4.693978375,2974265,430400,1925892,332953,24221,0,0,0,0
4.69514745,2914004,422425,1902594,328337,21544,0,0,0,0
4.69628327,2761666,419639,1887944,333082,22992,27117,0,0,0
4.697443487,0,431937,1928489,331749,29744,27878,0,0,0
4.698658547,0,291447,1309598,266864,43830,29318,0,0,0
4.699924148,0,124414,546786,135024,34727,30375,116285,0,0
4.701246643,0,0,659915,163861,48289,30267,148536,0,0
4.702436482,0,0,1260092,276713,20220,28004,282323,0,0
4.703587259,0,0,1144832,241644,37539,27332,249054,0,0
4.704738428,0,0,0,262147,28247,28182,273963,0,0
4.70593555,0,0,0,296191,14001,28011,293080,0,0
4.707056386,0,0,0,254505,20550,26574,309734,0,0
